feature,count,mean,std,min,25%,50%,75%,max
physics_chatter_to_harmonic_energy_ratio,3.0,0.012551629277814122,0.0010225200427610643,0.01162174608075611,0.012004104845131449,0.012386463609506789,0.013016570876343132,0.013646678143179472
physics_forced_vibration_energy,3.0,0.004855258609979309,0.0005086770276264984,0.004335990409469724,0.004606569022664403,0.0048771476358590825,0.005114892710234101,0.005352637784609119
physics_frequency_proximity,3.0,0.001203859994828204,0.0,0.001203859994828204,0.001203859994828204,0.001203859994828204,0.001203859994828204,0.001203859994828204
physics_peak_to_spindle_harmonic_distance_hz,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
physics_peak_to_tooth_harmonic_distance_hz,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
physics_sideband_strength,3.0,0.0049188431820003,0.0005010162349565422,0.004392601104556267,0.004683216308043331,0.004973831511530396,0.005181964220722318,0.005390096929914241
physics_spindle_frequency_hz,3.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0
physics_tooth_passing_frequency_hz,3.0,20.0,0.0,20.0,20.0,20.0,20.0,20.0
time_clearance_factor,3.0,3.868288480429539,0.1840796399806468,3.74577598816472,3.762446776833117,3.7791175655015143,3.929544726561948,4.079971887622381
time_crest_factor,3.0,2.717131764958863,0.1260906280778633,2.624317131809498,2.6453536036012855,2.6663900753930725,2.7635390815335454,2.8606880876740184
time_impulse_factor,3.0,3.3398912851042897,0.15310101249988323,3.2459141166273047,3.2515584649282707,3.2572028132292368,3.386879869342782,3.516556925456328
time_kurtosis,3.0,2.7668137301776077,0.05084127008140093,2.7227347273827456,2.7390039833655226,2.7552732393482993,2.7888532315750387,2.8224332238017777
time_mean_absolute,3.0,0.06018715876593836,0.0032480297468778954,0.05789861106317204,0.05832839744908536,0.05875818383499869,0.06133143261732152,0.06390468139964435
time_peak_to_peak,3.0,0.3888940227651281,0.021868016811643094,0.37458123568675866,0.3763079370390259,0.3780346383912931,0.3960504163043128,0.4140661942173326
time_rms,3.0,0.07398209213847866,0.003962052982906247,0.07161250319372846,0.07169509686632176,0.07177769053891507,0.07516688661085374,0.07855608268279242
time_shape_factor,3.0,1.2292359452928387,0.007641410205672761,1.2215777591165344,1.2254236837874108,1.2292696084582875,1.2330650383809911,1.2368604683036948
time_skewness,3.0,0.068177767473568,0.22345238375835666,-0.18493679034772634,-0.016784582869711795,0.15136762460830278,0.19473504638421518,0.2381024681601276
time_std,3.0,0.07374288638203857,0.004044759254665252,0.07124250749627621,0.07140963794247676,0.0715767683886773,0.07499307582491976,0.07840938326116222
time_variance,3.0,0.005448920010239718,0.000605918546231483,0.005075494874356973,0.005099364323661664,0.005123233772966355,0.0056356325781810905,0.006148031383395826
time_zero_crossing_rate,3.0,0.1111111111111111,0.006134639484545976,0.10441767068273092,0.10843373493975902,0.11244979919678715,0.11445783132530121,0.11646586345381527
wavelet_cA_2_energy,3.0,1.2462575193678536,0.3045999980280186,1.0109892175334811,1.074228498412499,1.1374677792915167,1.3638916702850399,1.590315561278563
wavelet_cA_2_energy_ratio,3.0,0.8842671703839065,0.10910759116073042,0.7816134644423396,0.8269765050795637,0.8723395457167877,0.9355940233546898,0.9988485009925918
wavelet_cD_1_energy,3.0,0.023854764739498463,0.039319620903538084,0.0002721160282933418,0.0011593510916540113,0.0020465861550146808,0.03564608909510102,0.06924559203518736
wavelet_cD_1_energy_ratio,3.0,0.018286183743542992,0.030162571742597993,0.00017091116604451854,0.0008765813770259803,0.001582251588007442,0.02734382003229223,0.05310538847657702
wavelet_cD_2_energy,3.0,0.12640143161286824,0.14170626745472442,0.0015612418717870773,0.049387832172846105,0.09721442247390513,0.18882152648340883,0.2804286304929125
wavelet_cD_2_energy_ratio,3.0,0.09744664587255066,0.10971775280716738,0.00098058784136379,0.03776782682399952,0.07455506580663525,0.1456796748881441,0.21680428396965293
wavelet_dominant_ridge_hz,3.0,40.0,0.0,40.0,40.0,40.0,40.0,40.0
wavelet_entropy,3.0,0.30712968892013826,0.26027160138273947,0.008580156384774724,0.21755544740239882,0.4265307384200229,0.45640445518782,0.4862781719556171
wavelet_high_freq_ratio,3.0,0.11573282961609366,0.10910759116073034,0.0011514990074083086,0.06440597664531028,0.12766045428321227,0.17302349492043634,0.21838653555766038
wavelet_time_frequency_concentration,3.0,0.06780652850624065,0.015295818238493828,0.05302564202671108,0.05992483755813892,0.06682403308956675,0.07519697174600544,0.08356991040244413
start_index,3.0,218.0,125.0,93.0,155.5,218.0,280.5,343.0
end_index,3.0,468.0,125.0,343.0,405.5,468.0,530.5,593.0
