recording_id,relative_path,rpm,tooth_count,stickout,depth_of_cut,feed_rate,tool_identifier,label,feature_schema_version,early_chatter_band_energy_growth,early_energy_growth_rate,early_hegr,early_instantaneous_amplitude_max,early_instantaneous_amplitude_mean,early_instantaneous_energy_max,early_instantaneous_energy_mean,early_short_term_spectral_energy_growth,freq_band_energy_ratio_band_1_0_50_hz,freq_band_energy_ratio_band_2_50_150_hz,freq_band_energy_ratio_band_3_150_300_hz,freq_band_energy_ratio_band_4_300_490_hz,freq_centroid,freq_chatter_band_ratio,freq_entropy,freq_harmonics_ratio,freq_peak,freq_sideband_ratio,freq_spectral_kurtosis,freq_spindle_harmonic_ratio,freq_spread,freq_tooth_harmonic_ratio,imf1_correlation,imf_1_bandwidth_hz,imf_1_centre_frequency_hz,imf_1_energy_ratio,imf_1_gate,imf_1_kurtosis,imf_1_source_correlation,imf_1_spectral_entropy,imf_2_bandwidth_hz,imf_2_centre_frequency_hz,imf_2_energy_ratio,imf_2_gate,imf_2_kurtosis,imf_2_source_correlation,imf_2_spectral_entropy,imf_3_bandwidth_hz,imf_3_centre_frequency_hz,imf_3_energy_ratio,imf_3_gate,imf_3_kurtosis,imf_3_source_correlation,imf_3_spectral_entropy,imf_bandwidth_mean,imf_centre_freq_mean,imf_count,imf_entropy_mean,imf_frequency_ordering_score,imf_max_adjacent_correlation,imf_max_energy_ratio,imf_mode_mixing_index,imf_orthogonality_index,imf_selected_count,physics_chatter_band_energy,physics_chatter_to_harmonic_energy_ratio,physics_forced_vibration_energy,physics_frequency_proximity,physics_peak_to_spindle_harmonic_distance_hz,physics_peak_to_tooth_harmonic_distance_hz,physics_sideband_strength,physics_spindle_frequency_hz,physics_tooth_passing_frequency_hz,time_clearance_factor,time_crest_factor,time_impulse_factor,time_kurtosis,time_mean_absolute,time_peak_to_peak,time_rms,time_shape_factor,time_skewness,time_std,time_variance,time_zero_crossing_rate,wavelet_cA_2_energy,wavelet_cA_2_energy_ratio,wavelet_cD_1_energy,wavelet_cD_1_energy_ratio,wavelet_cD_2_energy,wavelet_cD_2_energy_ratio,wavelet_dominant_ridge_hz,wavelet_entropy,wavelet_high_freq_ratio,wavelet_time_frequency_concentration,window_index,start_index,end_index,window_start_seconds,window_end_seconds
acceptance_sample,sample.mat,600.0,2,2.5,0.015,,,synthetic_reference,1.0.0,-0.0002008630354708354,-0.02678275487954274,0.5990264014295473,0.22684313342332768,0.09954098079529822,0.051457807181313646,0.012318867730573807,-0.01415526073707983,0.5171836556742603,0.4301933412481253,0.03820141942663542,0.014433443772121902,65.26937726794962,0.012173725239125898,0.5347662746324416,0.8886621641753858,40.0,1.0169352702971466,62.500067317097766,0.5632355578850697,50.351549882234075,0.8886621641753858,0.5007992492292986,57.37503726257567,311.235659150262,0.3193356703024888,0.9816547447115379,1.3772456975979062,0.5007992492292986,0.3193053882565733,15.030031592565267,39.61033522338962,0.5569644708075604,0.00655110658495268,1.975893391672312,0.6917244709322609,0.3018885714400941,8.029900761770396,18.96553341348763,0.12369985888995069,0.002253258338818313,3.4725418462467497,0.16998063820538203,0.3998563382218072,26.811656538970443,123.27050926237973,3.0,0.34035009930615817,1.0,0.1948244447965943,0.5569644708075604,0.17408725256782343,-0.2679249594616586,1.0,5.91718655499463e-05,0.013646678143179472,0.004335990409469724,0.001203859994828204,0.0,0.0,0.004392601104556267,10.0,20.0,4.079971887622381,2.8606880876740184,3.516556925456328,2.7227347273827456,0.06390468139964435,0.4140661942173326,0.07855608268279242,1.2292696084582875,-0.18493679034772634,0.07840938326116222,0.006148031383395826,0.11646586345381527,1.590315561278563,0.9988485009925918,0.0002721160282933418,0.00017091116604451854,0.0015612418717870773,0.00098058784136379,40.0,0.008580156384774724,0.0011514990074083086,0.08356991040244413,0,93,343,0.093,0.342
acceptance_sample,sample.mat,600.0,2,2.5,0.015,,,synthetic_reference,1.0.0,0.0003496709583810478,0.026818106593829102,0.5271352996067323,0.22693662099038142,0.09147783964204646,0.05150022994653203,0.010227531728713072,0.010713441378270792,0.5496461300983526,0.4047450686071572,0.033166581040803576,0.012681097704895578,62.12473056927864,0.010594564956622712,0.5355461775985901,0.8961218220662961,40.0,1.0374564126973909,61.404142377449105,0.6388543508415444,47.69459272887403,0.8961218220662961,0.5179878379676848,57.56632425043562,310.33155069280434,0.32387804831748696,0.9816547447115379,1.4707499627238492,0.5179878379676848,0.33645815998691353,19.74096602782144,38.796293789342435,0.5323088609658916,0.00655110658495268,1.9929500833336002,0.6816585860094756,0.373359788504992,12.620166755327821,25.729966357085395,0.1438130907166215,0.002253258338818313,3.093305964664628,0.2232997807992933,0.505659177267168,29.975819011194957,124.95260361307739,3.0,0.40515904191969127,1.0,0.1521099789405584,0.5323088609658916,0.14320173997225716,-0.2527080279964348,1.0,5.6680971422314224e-05,0.01162174608075611,0.0048771476358590825,0.001203859994828204,0.0,0.0,0.004973831511530396,10.0,20.0,3.74577598816472,2.6663900753930725,3.2572028132292368,2.8224332238017777,0.05875818383499869,0.3780346383912931,0.07177769053891507,1.2215777591165344,0.15136762460830278,0.07124250749627621,0.005075494874356973,0.10441767068273092,1.1374677792915167,0.8723395457167877,0.06924559203518736,0.05310538847657702,0.09721442247390513,0.07455506580663525,40.0,0.4265307384200229,0.12766045428321227,0.06682403308956675,1,218,468,0.218,0.467
acceptance_sample,sample.mat,600.0,2,2.5,0.015,,,synthetic_reference,1.0.0,-0.0002043478310721373,-0.001164055648975777,0.5598358640557919,0.23003700231428764,0.09062490518649446,0.05291702243374358,0.010251575490051042,-0.000970297066640346,0.5274761805373269,0.42130946505260836,0.03720666597699187,0.01413068596788289,62.628967197400264,0.011494988982314915,0.5550502631790379,0.8968271953204596,40.0,1.04203229426857,52.88356588841311,0.578379638801622,49.63976421575051,0.8968271953204596,0.5169063334251224,57.68046583549069,310.61203579062953,0.3306800947387745,0.9816547447115379,1.42022510953773,0.5169063334251224,0.32270264394761483,15.487589458542883,38.79754293214243,0.5927594274954454,0.00655110658495268,1.8858324564197702,0.7088409047888182,0.3364811459406803,7.522804113858109,22.102360354122144,0.07656047776577997,0.002253258338818313,3.715872578671053,0.14009911411506965,0.41145154269900214,26.896953135963898,123.83731302563137,3.0,0.35687844419576575,1.0,0.18239977628785053,0.5927594274954454,0.16574148258017346,-0.23220534820461408,1.0,6.630025313393189e-05,0.012386463609506789,0.005352637784609119,0.001203859994828204,0.0,0.0,0.005390096929914241,10.0,20.0,3.7791175655015143,2.624317131809498,3.2459141166273047,2.7552732393482993,0.05789861106317204,0.37458123568675866,0.07161250319372846,1.2368604683036948,0.2381024681601276,0.0715767683886773,0.005123233772966355,0.11244979919678715,1.0109892175334811,0.7816134644423396,0.0020465861550146808,0.001582251588007442,0.2804286304929125,0.21680428396965293,40.0,0.4862781719556171,0.21838653555766038,0.05302564202671108,2,343,593,0.343,0.592
