cutoff,highpass_cutoff_hz,lowpass_cutoff_hz,high_pass_cutoff_hz,low_pass_cutoff_hz,filter_order,source_segment_sha256,source_segment_samples,scale_factor,objective,final_score,objective_weights,spectral_overlap,maximum_adjacent_correlation,signed_orthogonality_index,absolute_orthogonality_index,frequency_ordering_score,frequency_ordering_penalty,chatter_band_distortion,seed_instability,seed_stability,mean_reconstruction_nrmse,ceemdan_seeds
100.0,100.0,4000.0,100.0,4000.0,3,489b78197416c94ece1fdd884c8dc4907e5beace60e22ea45e915205a2073d5b,10000,0.007431421505607211,0.1656089250314282,0.1656089250314282,"{'spectral_overlap': 0.2, 'maximum_adjacent_correlation': 0.15, 'absolute_orthogonality': 0.15, 'frequency_ordering_penalty': 0.15, 'seed_instability': 0.2, 'chatter_band_distortion': 0.15}",0.39252389731082,0.1940467372087665,-0.024960250938880785,0.024960250938880785,0.8009259259259259,0.19907407407407407,9.278486896580063e-07,0.12195923529351282,"{'n_seeds': 3, 'seeds': [42, 43, 44], 'imf_counts': [9, 9, 10], 'imf_count_standard_deviation': 0.4714045207910317, 'imf_count_range': 1, 'imf_count_mismatch_fraction': 0.06666666666666667, 'centre_frequency_log_ratio_mean': 0.045397401456051555, 'centre_frequency_instability': 0.044376548915685175, 'energy_distribution_l1': 0.009209687745924065, 'matched_imf_correlation_mean': 0.5508216970679728, 'matched_imf_correlation_minimum': 0.11208273468256348, 'spectral_overlap_mean': 0.39252389731082, 'spectral_overlap_standard_deviation': 0.04036497020726103, 'structural_components': {'centre_frequency': 0.044376548915685175, 'energy_distribution': 0.009209687745924065, 'matched_imf_correlation': 0.4491783029320272, 'spectral_overlap_variation': 0.04036497020726103, 'imf_count_variation': 0.06666666666666667}, 'instability_score': 0.12195923529351282, 'per_seed': [{'seed': 42, 'number_of_imfs': 9, 'centre_frequencies_hz': [2398.3290880228037, 825.6967899080396, 271.14273812526744, 119.02473092194958, 57.477309722225925, 23.206423321510425, 9.298453888282078, 9.482655572976915, 10.01560366751361], 'energy_percentages': [66.61466658126707, 9.493088351656393, 4.330755506290708, 18.27274869790055, 0.9534241181747114, 0.20195715760782745, 0.10471233239105682, 0.019586783967214187, 0.009060470744432265], 'spectral_overlap': 0.34878124425984514}, {'seed': 43, 'number_of_imfs': 9, 'centre_frequencies_hz': [2394.379667997423, 830.5833733368482, 259.0180553250697, 118.56399925234668, 56.32305825077328, 20.669318954304654, 10.72727076425385, 9.656772119569702, 10.126692160472563], 'energy_percentages': [66.67227031843362, 9.539176073511559, 4.304676174519972, 18.119201388835332, 0.9173756006272941, 0.3101630990362258, 0.07705031846541743, 0.0559512349597546, 0.004135791610802286], 'spectral_overlap': 0.3826315424093044}, {'seed': 44, 'number_of_imfs': 10, 'centre_frequencies_hz': [2397.7375156493, 824.9894092974841, 227.1368210546799, 116.05982202767649, 58.43644016041686, 24.095677744147604, 11.052932527399301, 9.55200778862335, 10.028668304812756, 10.15251023020107], 'energy_percentages': [65.76713928225779, 9.451090531810946, 5.371565754790931, 17.96579256711454, 1.0911992742150343, 0.23789676366087592, 0.058107498267407534, 0.025451163118134976, 0.0222274015601864, 0.009529763204156324], 'spectral_overlap': 0.4461589052633104}], 'pairwise_comparisons': [{'first_imf_count': 9, 'second_imf_count': 9, 'matched_pairs': [[1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9]], 'matched_imf_correlation_mean': 0.540101260303198, 'matched_imf_correlation_minimum': 0.11208273468256348, 'centre_frequency_log_ratio_mean': 0.04060069890581692, 'centre_frequency_instability': 0.03978753270196578, 'energy_distribution_l1': 0.002482618514426456, 'imf_count_mismatch_fraction': 0.0, 'first_seed': 42, 'second_seed': 43}, {'first_imf_count': 9, 'second_imf_count': 10, 'matched_pairs': [[1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9]], 'matched_imf_correlation_mean': 0.5821729485754343, 'matched_imf_correlation_minimum': 0.247204864252036, 'centre_frequency_log_ratio_mean': 0.048779232156834475, 'centre_frequency_instability': 0.04760863612156929, 'energy_distribution_l1': 0.012430860837644036, 'imf_count_mismatch_fraction': 0.1, 'first_seed': 42, 'second_seed': 44}, {'first_imf_count': 9, 'second_imf_count': 10, 'matched_pairs': [[1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 9], [9, 10]], 'matched_imf_correlation_mean': 0.5301908823252862, 'matched_imf_correlation_minimum': 0.2038291083595149, 'centre_frequency_log_ratio_mean': 0.04681227330550327, 'centre_frequency_instability': 0.04573347792352045, 'energy_distribution_l1': 0.0127155838857017, 'imf_count_mismatch_fraction': 0.1, 'first_seed': 43, 'second_seed': 44}]}",2.06917924276439e-16,"[42, 43, 44]"
